id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1586112577909977088,1586112577909977088,2022-10-28 17:48:01 EDT,2022-10-28,17:48:01,-400,3141472779,poseidontpa,Poseidon,,"OpenSSL Project Notification on Critical Vulnerability Fixed in Version 3.0.7: On October 25, 2022, the OpenSSL Project announced a critical vulnerability fix in OpenSSL version 3.0.7, which will be made…  https://t.co/WlhEkmfSA9 @PoseidonTPA #PoseidonTPA #Cisco #Cybersecurity",en,"[{'screen_name': 'poseidontpa', 'name': 'poseidon', 'id': '3141472779'}]",['http://news.poseidon-us.com/SbtNDT'],[],0,0,0,"['poseidontpa', 'cisco', 'cybersecurity']",[],https://twitter.com/PoseidonTPA/status/1586112577909977088,False,,0,,,,,,,,[],,,,
1586112207636795392,1586112207636795392,2022-10-28 17:46:33 EDT,2022-10-28,17:46:33,-400,918194839237382144,rigneysec,Jim Rigney,,OpenSSL Project Notification on Critical Vulnerability Fixed in Version 3.0.7  https://t.co/zUIEa0ZRUs,en,[],['https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-openssl-W9sdCc2a?vs_f=Cisco%20Security%20Advisory&vs_cat=Security%20Intelligence&vs_type=RSS&vs_p=OpenSSL%20Project%20Notification%20on%20Critical%20Vulnerability%20Fixed%20in%20Version%203.0.7&vs_k=1&utm_source=dlvr.it&utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/RigneySec/status/1586112207636795392,False,,0,,,,,,,,[],,,,
1586112011338907651,1586112011338907651,2022-10-28 17:45:46 EDT,2022-10-28,17:45:46,-400,958005194398289920,www_sesin_at,www.sesin.at,,New post from  https://t.co/9KYxtdZjkl (OpenSSL Project Notification on Critical Vulnerability Fixed in Version 3.0.7) has been published on  https://t.co/nfiDoXoLF4,en,[],"['http://www.sesin.at', 'https://www.sesin.at/2022/10/28/openssl-project-notification-on-critical-vulnerability-fixed-in-version-3-0-7/']",[],0,0,0,[],[],https://twitter.com/www_sesin_at/status/1586112011338907651,False,,0,,,,,,,,[],,,,
1586104266648846338,1586104266648846338,2022-10-28 17:15:00 EDT,2022-10-28,17:15:00,-400,23508768,patrickcmiller,Patrick C Miller,,OpenSSL to Patch First Critical Vulnerability Since 2016  https://t.co/14hzB1Nf3i,en,[],['https://bit.ly/3TZ5jiF'],[],0,0,1,[],[],https://twitter.com/PatrickCMiller/status/1586104266648846338,False,,0,,,,,,,,[],,,,
1586081374683148288,1586081374683148288,2022-10-28 15:44:02 EDT,2022-10-28,15:44:02,-400,1313057664084119553,channelnewshub,Nuzoo,,"OpenSSL update to fix critical vulnerability: The OpenSSL project will issue a patch for a critical vulnerability on November 1st for its open-source security library, a rare event that application developers and system administrators need to pay…  https://t.co/OEjJL7N1Ox",en,[],['http://dlvr.it/Sbt7wR'],[],0,0,0,[],[],https://twitter.com/channelnewshub/status/1586081374683148288,False,,0,,,,,,,,[],,,,
1586081328914927617,1586081328914927617,2022-10-28 15:43:51 EDT,2022-10-28,15:43:51,-400,18909826,howarditwc,Howard Solomon,,New from me: OpenSSL update to fix critical vulnerability  https://t.co/H0zmnQDqWW via @itworldca,en,"[{'screen_name': 'itworldca', 'name': 'it world canada', 'id': '17810181'}]",['https://www.itworldcanada.com/article/openssl-update-to-fix-critical-vulnerability/510393'],[],0,0,0,[],[],https://twitter.com/HowardITWC/status/1586081328914927617,False,,0,,,,,,,,[],,,,
1586072156936486912,1586072156936486912,2022-10-28 15:07:24 EDT,2022-10-28,15:07:24,-400,15094177,gfultz1,Greg Fultz of GEFNET,,OpenSSL update to fix critical vulnerability  https://t.co/6PO9XxR4qz,en,[],['https://ift.tt/6xpPkJr'],[],0,0,0,[],[],https://twitter.com/gfultz1/status/1586072156936486912,False,,0,,,,,,,,[],,,,
1586070355088912384,1586070355088912384,2022-10-28 15:00:15 EDT,2022-10-28,15:00:15,-400,115563016,cipherstorm,CS Threat Intel,,Urgent: Patch OpenSSL on November 1 to avoid “Critical” Security Vulnerability: A critical vulnerability has been discovered in current versions of OpenSSL and will need to be patched immediately. The OpenSSL Project will release version 3.0.7 on…  https://t.co/lrZefkzU1f  https://t.co/zhpXuIl98P,en,[],['https://securityboulevard.com/2022/10/urgent-patch-openssl-on-november-1-to-avoid-critical-security-vulnerability/?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/FgLalT3akAAELbp.jpg'],0,0,0,[],[],https://twitter.com/cipherstorm/status/1586070355088912384,False,,1,https://pbs.twimg.com/media/FgLalT3akAAELbp.jpg,,,,,,,[],,,,
1586068534966292484,1586068534966292484,2022-10-28 14:53:01 EDT,2022-10-28,14:53:01,-400,50744843,cbisecure,"CBI, A Converge Company",,This critical vulnerability in the OpenSSL cryptographic library is set for a security-fix release that should be implemented as soon as it is available.  https://t.co/HsZTQdNXoN #securityalert #critcalvulnerability #cybersecurity #openssl,en,[],['https://bit.ly/3FrjzMY'],[],0,0,1,"['securityalert', 'critcalvulnerability', 'cybersecurity', 'openssl']",[],https://twitter.com/CBIsecure/status/1586068534966292484,False,,0,,,,,,,,[],,,,
1586061240299823104,1586061240299823104,2022-10-28 14:24:01 EDT,2022-10-28,14:24:01,-400,3313447306,michaeltrottags,Michael Trotta,,"🚨URGENT🚨 A critical vulnerability has been discovered in current versions of #OpenSSL and needs to be patched immediately. The OpenSSL Project will release version 3.0.7 on November 1st, 2022. This is a critical update that needs to be made immediately:  https://t.co/sscJKU2JQx",en,[],['https://okt.to/EvLlwx'],[],0,0,0,['openssl'],[],https://twitter.com/MichaelTrottaGS/status/1586061240299823104,False,,0,,,,,,,,[],,,,
1586060500827250689,1586060500827250689,2022-10-28 14:21:05 EDT,2022-10-28,14:21:05,-400,101541749,josianemarti,Josiane Martins,,"🚨URGENT🚨 A critical #vulnerability has been discovered in current versions of #OpenSSL and needs to be patched immediately. The OpenSSL Project will release version 3.0.7 on November 1st, 2022. This is a critical update that needs to be made immediately:  https://t.co/lQYClSkVvC",en,[],['https://okt.to/s3OnZ1'],[],0,0,0,"['vulnerability', 'openssl']",[],https://twitter.com/josianemarti/status/1586060500827250689,False,,0,,,,,,,,[],,,,
1586059502025072640,1586059502025072640,2022-10-28 14:17:07 EDT,2022-10-28,14:17:07,-400,365228041,grazie1110,Grace Armano,,"🚨URGENT🚨 A critical vulnerability has been discovered in current versions of #OpenSSL and needs to be patched immediately. The OpenSSL Project will release version 3.0.7 on November 1st, 2022. This is a critical update that needs to be made immediately:  https://t.co/HoJVSBgU6E",en,[],['https://okt.to/fvEpI6'],[],0,0,0,['openssl'],[],https://twitter.com/grazie1110/status/1586059502025072640,False,,0,,,,,,,,[],,,,
1586057479011581956,1586057479011581956,2022-10-28 14:09:05 EDT,2022-10-28,14:09:05,-400,122187817,globalsign,GlobalSign,,"🚨URGENT🚨 A critical vulnerability has been discovered in current versions of #OpenSSL and needs to be patched immediately. The OpenSSL Project will release version 3.0.7 on November 1st, 2022. This is a critical update that needs to be made immediately:  https://t.co/boKSUW1KNS",en,[],['https://okt.to/RCVhrG'],[],0,0,1,['openssl'],[],https://twitter.com/globalsign/status/1586057479011581956,False,,0,,,,,,,,[],,,,
1586056234175582210,1586056234175582210,2022-10-28 14:04:08 EDT,2022-10-28,14:04:08,-400,1553125290024439808,anetcomputers,Reality PC,,Google Chrome Zero Day Exploit CVE-2022-3723 Fix   https://t.co/6i5B1uP8rX,en,[],['https://youtu.be/Y_11HOsb89w'],[],0,0,1,[],[],https://twitter.com/anetcomputers/status/1586056234175582210,False,,0,,,,,,,,[],,,,
1586047661005852672,1586047661005852672,2022-10-28 13:30:04 EDT,2022-10-28,13:30:04,-400,1153791385704681472,tegocyber,tegocyber,,Organizations around the world may be scrambling on November 1st as a patch is made available to close a critical vulnerability in OpenSSL 3.x. #vulnerability #cybersecurity  https://t.co/5uILqtKs9R,en,[],['https://www.zdnet.com/article/openssl-warns-of-critical-security-vulnerability-with-upcoming-patch/'],[],0,1,1,"['vulnerability', 'cybersecurity']",[],https://twitter.com/tegocyber/status/1586047661005852672,False,,0,,,,,,,,[],,,,
1586024911436275712,1586024911436275712,2022-10-28 11:59:40 EDT,2022-10-28,11:59:40,-400,9785992,moton,moton,,CVE-2022-3723: Google Chrome 0-day Vulnerability -  https://t.co/xujheX4wdH,en,[],['https://securityonline.info/cve-2022-3723-google-chrome-0-day-vulnerability/'],[],0,0,0,[],[],https://twitter.com/moton/status/1586024911436275712,False,,0,,,,,,,,[],,,,
1586010098777919492,1586010098777919492,2022-10-28 11:00:48 EDT,2022-10-28,11:00:48,-400,1106345585618182146,infosecusa,InfoSec USA,,OpenSSL critical vulnerability will soon be patched with an update  https://t.co/zWXdWvZpk2,en,[],['https://www.2-spyware.com/openssl-critical-vulnerability-will-soon-be-patched-with-an-update'],[],0,0,0,[],[],https://twitter.com/InfoSecUSA/status/1586010098777919492,False,,0,,,,,,,,[],,,,
1586004230258786305,1586004230258786305,2022-10-28 10:37:29 EDT,2022-10-28,10:37:29,-400,2329658700,secrecon,ReconSecureComputing,,"Second-ever OpenSSL critical vulnerability teased, 10 years after Heartbleed: All OpenSSL versions beyond 3.0 are at risk, with more details due to be released alongside a patch on 1 November 😖 IT PRO  https://t.co/TEmQ5dJH2v",en,[],['https://www.itpro.co.uk/security/369419/second-ever-openssl-critical-vulnerability-teased-10-years-after-heartbleed'],[],0,0,0,[],[],https://twitter.com/SecRecon/status/1586004230258786305,False,,0,,,,,,,,[],,,,
1586001900717080578,1586001900717080578,2022-10-28 10:28:14 EDT,2022-10-28,10:28:14,-400,18245132,oscar_lopez,Óscar Andrés López,,"What are you doing next Tuesday? I bet you'll be patching a new, nasty CRITICAL vulnerability on OpenSSL... #infosec #security #openssl    https://t.co/MMopD6ZgsR",en,[],['https://www.zdnet.com/article/openssl-warns-of-critical-security-vulnerability-with-upcoming-patch'],[],0,0,0,"['infosec', 'security', 'openssl']",[],https://twitter.com/oscar_lopez/status/1586001900717080578,False,,0,,,,,,,,[],,,,
1586001221525311490,1586001221525311490,2022-10-28 10:25:32 EDT,2022-10-28,10:25:32,-400,1249164258,joelpetera,Joel Peter Anderson,,"Schneier: Critical Vulnerability in Open SSL: There are no details yet, but it’s really important that you patch Open SSL 3.x when the new version comes out on Tuesday.   How bad is “Critical”? According to OpenSSL, an issue of critical severity affects…  https://t.co/N5Dk5ZWDrX",en,[],['http://dlvr.it/SbsMsd'],[],0,0,0,[],[],https://twitter.com/JoelPeterA/status/1586001221525311490,False,,0,,,,,,,,[],,,,
1585996659758141444,1585996659758141444,2022-10-28 10:07:24 EDT,2022-10-28,10:07:24,-400,4354221,kzk_mover,Kazuki Ohta 💎,,"Reading... ""Second-ever OpenSSL critical vulnerability teased, 10 years after Heartbleed ""  https://t.co/9JRXWulVRi  https://t.co/NE5yX4uAUy",en,[],['https://buff.ly/3Fn7clf'],['https://pbs.twimg.com/media/FgKXjmNXgAAgHzJ.jpg'],0,0,3,[],[],https://twitter.com/kzk_mover/status/1585996659758141444,False,,1,https://pbs.twimg.com/media/FgKXjmNXgAAgHzJ.jpg,,,,,,,[],,,,
1585995506962305024,1585995506962305024,2022-10-28 10:02:49 EDT,2022-10-28,10:02:49,-400,1127933795817140224,mickj_leonhardt,Mick J.,,"A critical vulnerability in the Apache Commons Text library leaves string-based processing open to attack. Though bad, it’s no Log4Shell. Learn more about how to mitigate the risk of this vulnerability here.  https://t.co/fL7R1URZj7",en,[],['http://content.dynatrace.social/r6k8k'],[],0,0,0,[],[],https://twitter.com/MickJ_Leonhardt/status/1585995506962305024,False,,0,,,,,,,,[],,,,
1585992919416442880,1585992919416442880,2022-10-28 09:52:32 EDT,2022-10-28,09:52:32,-400,2485639982,securitygopher,SecurityGopher,,"Schneier: Critical Vulnerability in Open SSL: There are no details yet, but it’s really important that you patch Open SSL 3.x when the new version comes out on Tuesday.   How bad is “Critical”? According to OpenSSL, an issue of critical severity affects…  https://t.co/4dWPhdQr7b",en,[],['http://dlvr.it/SbsH7t'],[],0,0,0,[],[],https://twitter.com/SecurityGopher/status/1585992919416442880,False,,0,,,,,,,,[],,,,
1585992916518207489,1585992916518207489,2022-10-28 09:52:32 EDT,2022-10-28,09:52:32,-400,6244202,mrklingon,Joel Anderson,,"Schneier: Critical Vulnerability in Open SSL: There are no details yet, but it’s really important that you patch Open SSL 3.x when the new version comes out on Tuesday.   How bad is “Critical”? According to OpenSSL, an issue of critical severity affects…  https://t.co/UBZDIrIbty",en,[],['http://dlvr.it/SbsH5Z'],[],0,0,0,[],[],https://twitter.com/MrKlingon/status/1585992916518207489,False,,0,,,,,,,,[],,,,
1585984743451287552,1585984743451287552,2022-10-28 09:20:03 EDT,2022-10-28,09:20:03,-400,340491651,shah_sheikh,Shah Sheikh,,"Critical Vulnerability in Open SSL: There are no details yet, but it’s really important that you patch Open SSL 3.x when the new version comes out on Tuesday.   How bad is “Critical”? According to OpenSSL, an issue of critical severity affects common…  https://t.co/5JMbLPtTJl",en,[],['https://www.schneier.com/blog/archives/2022/10/critical-vulnerability-in-open-ssl.html?utm_source=dlvr.it&utm_medium=twitter'],[],0,1,0,[],[],https://twitter.com/shah_sheikh/status/1585984743451287552,False,,0,,,,,,,,[],,,,
1585956546248413185,1585956546248413185,2022-10-28 07:28:00 EDT,2022-10-28,07:28:00,-400,1036895862910271488,franksec42,Francesco Cipollone🔥Appsec and ☁️ Cloudsec 🐒,,Updated Post: How to fix the OpenSSL Critical vulnerability – OpenSSL 3.0.7  -Vulnerability Weekly special focus on application security  https://t.co/F6RmCuq56z,en,[],['https://buff.ly/3sypQir'],[],0,0,0,[],[],https://twitter.com/FrankSEC42/status/1585956546248413185,False,,0,,,,,,,,[],,,,
1585937822690713600,1585937822690713600,2022-10-28 06:13:36 EDT,2022-10-28,06:13:36,-400,1464868774931275776,pentestingn,Pentesting News,,CVE-2022-3723: Google Chrome 0-day Vulnerability   https://t.co/eUVMOmCQJP  Penetration Testing CVE-2022-3723: Google Chrome 0-day Vulnerability Google is aware that an exploit for CVE-2022-3723 exists in the wild. It is only known that this vulnerabili…  https://t.co/vFhpVk0NWf  https://t.co/plZCxuFUbh,en,[],"['https://securityonline.info/cve-2022-3723-google-chrome-0-day-vulnerability/', 'https://t.me/pentestingnews/29585']",['https://pbs.twimg.com/media/FgJiC7JXwAM9twi.jpg'],0,0,0,[],[],https://twitter.com/PentestingN/status/1585937822690713600,False,,1,https://pbs.twimg.com/media/FgJiC7JXwAM9twi.jpg,,,,,,,[],,,,
1585916783772553217,1585916783772553217,2022-10-28 04:50:00 EDT,2022-10-28,04:50:00,-400,1036895862910271488,franksec42,Francesco Cipollone🔥Appsec and ☁️ Cloudsec 🐒,,New Post: How to fix the OpenSSL Critical vulnerability – OpenSSL 3.0.7  -Vulnerability Weekly special focus on application security  https://t.co/JDm5GuQ46i,en,[],['https://buff.ly/3SGVRzi'],[],0,0,0,[],[],https://twitter.com/FrankSEC42/status/1585916783772553217,False,,0,,,,,,,,[],,,,
1585883162344919046,1585883162344919046,2022-10-28 02:36:24 EDT,2022-10-28,02:36:24,-400,96515163,lucianot54,lucien reb,,"""CVE-2022-3723: Google Chrome 0-day Vulnerability"" via Penetration Testing  https://t.co/iI4jM2oHVU",en,[],['https://ift.tt/wUJMKL4'],[],0,0,0,[],[],https://twitter.com/lucianot54/status/1585883162344919046,False,,0,,,,,,,,[],,,,
1585872631265636354,1585872631265636354,2022-10-28 01:54:34 EDT,2022-10-28,01:54:34,-400,1002585844958597120,acooedi,EdiAcoo,,CVE-2022-3723: Google Chrome 0-day Vulnerability  https://t.co/4TUO2lEjeZ via securityonline,en,[],['http://dlvr.it/Sbr7HS'],[],0,0,0,[],[],https://twitter.com/AcooEdi/status/1585872631265636354,False,,0,,,,,,,,[],,,,
1585869845404569602,1585869845404569602,2022-10-28 01:43:29 EDT,2022-10-28,01:43:29,-400,20260123,qualys,Qualys,,"Dashboard Toolbox - Unified Dashboard: TEXT4SHELL  On 2022-10-13, Apache Security Team disclosed a critical vulnerability (CVE-2022-42889) affecting Apache Commons Text library (Text4Shell). Learn more in the #Qualys blog.   https://t.co/JHKrDMPDKR  https://t.co/5CU5i0VAAS",en,[],['https://bit.ly/3TZPo3C'],['https://pbs.twimg.com/media/FgIkOFVWAAEdiKo.jpg'],0,1,1,['qualys'],[],https://twitter.com/qualys/status/1585869845404569602,False,,1,https://pbs.twimg.com/media/FgIkOFVWAAEdiKo.jpg,,,,,,,[],,,,
1585863263715147776,1585863263715147776,2022-10-28 01:17:20 EDT,2022-10-28,01:17:20,-400,3348574959,sophokles70,Andreas Trapp,,"#OpenSSL V 3.X  critical vulnerability:  used by a number of popular Linux distributions, including CentOS Stream 9, Red Hat Enterprise Linux 9 (RHEL 9), Ubuntu 22.10, Ubuntu 22.04 LTS, and Fedora Rawhide.   https://t.co/nwT4GFSn9j",en,[],['https://www.malwarebytes.com/blog/news/2022/10/critical-openssl-fix-due-november-1st-get-ready-to-patch'],[],0,1,2,['openssl'],[],https://twitter.com/sophokles70/status/1585863263715147776,False,,0,,,,,,,,[],,,,
1586515729150459904,1586515729150459904,2022-10-29 20:30:00 EDT,2022-10-29,20:30:00,-400,1445219180110774272,kaospctech,Kaos PC Tech,,Developers of the OpenSSL cryptography library have taken the unusual step of pre-warning that an update due to land next Tuesday (November 1) will fix a critical vulnerability.   https://t.co/Pc6sXxYfXH,en,[],['https://portswigger.net/daily-swig/upcoming-critical-openssl-update-prompts-feverish-speculation'],[],0,0,0,[],[],https://twitter.com/KaosPCtech/status/1586515729150459904,False,,0,,,,,,,,[],,,,
1586425100500406277,1586425100500406277,2022-10-29 14:29:52 EDT,2022-10-29,14:29:52,-400,1079187337,perry_mert,Perry M,,"How bad is  this ""Critical""? According to OpenSSL, the OpenSSL project team announced the upcoming release of OpenSSL version 3.0.7, planned to be available on November 1, 2022. This version will fix a critical vulnerability. Whil… https://t.co/uRKF1V37xy  https://t.co/I4kXLD2ywG",en,[],"['https://lnkd.in/e6hfb77p', 'https://lnkd.in/eW6zarxV']",[],0,0,0,[],[],https://twitter.com/Perry_Mert/status/1586425100500406277,False,,0,,,,,,,,[],,,,
1586415392834002944,1586415392834002944,2022-10-29 13:51:18 EDT,2022-10-29,13:51:18,-400,916716099328147456,cyber_sec_raj,Badhwar On Cyber,,Better keep an eye on this forthcoming OpenSSL Release as it will fix a critical vulnerability.   https://t.co/xqCZKt05UT,en,[],['https://mta.openssl.org/pipermail/openssl-announce/2022-October/000238.html'],[],0,0,0,[],[],https://twitter.com/Cyber_Sec_Raj/status/1586415392834002944,False,,0,,,,,,,,[],,,,
1586296033998422016,1586296033998422016,2022-10-29 05:57:01 EDT,2022-10-29,05:57:01,-400,370413059,monitoring_it,SOFT-MANAGEMENT,,OpenSSL Release Patches Critical Vulnerability - GlobalSign  https://t.co/TrqMxwwjOq  https://t.co/Zc98qrUYpx,en,[],['https://buff.ly/3U9oHcU'],['https://pbs.twimg.com/media/FgOn1iTWYAADlkO.jpg'],0,0,0,[],[],https://twitter.com/Monitoring_IT/status/1586296033998422016,False,,1,https://pbs.twimg.com/media/FgOn1iTWYAADlkO.jpg,,,,,,,[],,,,
1586274442606366720,1586274442606366720,2022-10-29 04:31:13 EDT,2022-10-29,04:31:13,-400,149109780,cybersecdn,Cyber Security Daily News,,OpenSSL to Patch First Critical #Vulnerability Since 2016  https://t.co/2IZfzQnuEa #Sec_Cyber,en,[],['https://www.securecybersolution.com/openssl-to-patch-first-critical-vulnerability-since-2016/'],[],0,0,0,"['vulnerability', 'sec_cyber']",[],https://twitter.com/CyberSecDN/status/1586274442606366720,False,,0,,,,,,,,[],,,,
