id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1587859271638831108,1587859271638831108,2022-11-02 13:28:46 EDT,2022-11-02,13:28:46,-400,1509912375134097411,osint_info,OSINT Info,, https://t.co/YSCfDQNDb9 OpenSSL Critical Vulnerability - What is Affected? #cybersecurity,en,[],['https://cloudsecurityalliance.org/articles/openssl-critical-vulnerability-what-is-affected/'],[],0,0,0,['cybersecurity'],[],https://twitter.com/OSINT_info/status/1587859271638831108,False,,0,,,,,,,,[],,,,
1587852973274968065,1587852973274968065,2022-11-02 13:03:44 EDT,2022-11-02,13:03:44,-400,130575807,spiceworksnews,Spiceworks News & Insights,,"The CVE-2022-3602 flaw in OpenSSL is far from being as severe as Heartbleed Bug, the only other critical vulnerability in OpenSSL since 2014.  https://t.co/VmMTGMzCEB",en,[],['https://www.spiceworks.com/it-security/vulnerability-management/news/openssl-vulnerabilities-downgrade-patch-available/'],[],0,0,0,[],[],https://twitter.com/SpiceworksNews/status/1587852973274968065,False,,0,,,,,,,,[],,,,
1587852930010722304,1587852930010722304,2022-11-02 13:03:34 EDT,2022-11-02,13:03:34,-400,313956192,dts_solution,DTS Solution,,"OpenSSL Critical Vulnerability - What is Affected?: Originally published by Dazz on October 31, 2022. Written by Alon Kollmann, Director of Product Strategy, Dazz. Everything we know about the vulnerability so far and some insights to help you prioritize…  https://t.co/07mJU1rewf  https://t.co/7yMNpUr6PK",en,[],['https://cloudsecurityalliance.org/articles/openssl-critical-vulnerability-what-is-affected/?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/Fgkv00YacAIo8H8.jpg'],0,0,0,[],[],https://twitter.com/DTS_Solution/status/1587852930010722304,False,,1,https://pbs.twimg.com/media/Fgkv00YacAIo8H8.jpg,,,,,,,[],,,,
1587852429839978497,1587852429839978497,2022-11-02 13:01:34 EDT,2022-11-02,13:01:34,-400,918194839237382144,rigneysec,Jim Rigney,,OpenSSL Critical Vulnerability - What is Affected?  https://t.co/B0FW5JvvU0  https://t.co/rA7OLzgAlB,en,[],['http://dlvr.it/Sc6kxQ'],['https://pbs.twimg.com/media/FgkvXs0aYAAPcz_.jpg'],0,0,0,[],[],https://twitter.com/RigneySec/status/1587852429839978497,False,,1,https://pbs.twimg.com/media/FgkvXs0aYAAPcz_.jpg,,,,,,,[],,,,
1587838704248307712,1587838704248307712,2022-11-02 12:07:02 EDT,2022-11-02,12:07:02,-400,314730239,aidaakl,Aida Akl,,Critical Vulnerability in #Microsoft Azure Cosmos DB Opens Up Jupyter Notebooks  https://t.co/VK2C4Q5YGC @DarkReading  @ErickaChick #CyberSecurity,en,"[{'screen_name': 'darkreading', 'name': 'darkreading', 'id': '17445813'}, {'screen_name': 'erickachick', 'name': 'ericka chickowski', 'id': '227797826'}]",['https://www.darkreading.com/application-security/critical-vulnerability-found-and-fixed-in-azure-cosmos-db-'],[],0,0,0,"['microsoft', 'cybersecurity']",[],https://twitter.com/aidaakl/status/1587838704248307712,False,,0,,,,,,,,[],,,,
1587834946101862400,1587834946101862400,2022-11-02 11:52:06 EDT,2022-11-02,11:52:06,-400,285178736,evilwrangler,=;^) 🆓️,,"&lt;sigh&gt; ANOTHER #Microsoft #Windows #0-day vulnerability ""Mark of the Web?!?"" Seriously?!? Who names these things? Does it star #ChristopherLee?  https://t.co/CbIPt5Wr5g",en,[],['https://www.bleepingcomputer.com/news/security/exploited-windows-zero-day-lets-javascript-files-bypass-security-warnings/'],[],0,0,0,"['microsoft', 'windows', 'christopherlee']",[],https://twitter.com/EvilWrangler/status/1587834946101862400,False,,0,,,,,,,,[],,,,
1587834002416730112,1587834002416730112,2022-11-02 11:48:21 EDT,2022-11-02,11:48:21,-400,146030796,haproxy,HAProxy Technologies,,"OpenSSL 3.0, the default on Ubuntu 22.04, has a critical vulnerability. Read about the details and be sure to upgrade your system packages.   https://t.co/YfdIDi9Hba",en,[],['https://www.haproxy.com/blog/upgrade-openssl-3-0-to-protect-against-a-critical-vulnerability/'],[],1,1,3,[],[],https://twitter.com/HAProxy/status/1587834002416730112,False,,0,,,,,,,,[],,,,
1587827350049275904,1587827350049275904,2022-11-02 11:21:55 EDT,2022-11-02,11:21:55,-400,340190783,lbroquet,Loïc,,Checkout New OpenSSL critical vulnerability: What you need to know  https://t.co/NkhaqlGo0X via @snyksec,en,"[{'screen_name': 'snyksec', 'name': 'snyk', 'id': '3248125858'}]",['https://snyk.io/blog/new-openssl-critical-vulnerability/'],[],0,0,1,[],[],https://twitter.com/lbroquet/status/1587827350049275904,False,,0,,,,,,,,[],,,,
1587817596036186112,1587817596036186112,2022-11-02 10:43:09 EDT,2022-11-02,10:43:09,-400,65270937,mohr_info,Ed Mohr,,"On October 25, 2022, the OpenSSL Project announced they will be releasing an update to OpenSSL in order to address a “CRITICAL” vulnerability. The vulnerability was not disclosed at this time. On November 1, 2022, the OpenSSL Project published an advisory… https://t.co/vdBK7zMKGL",en,[],['https://lnkd.in/gF27hkx4'],[],0,0,1,[],[],https://twitter.com/Mohr_Info/status/1587817596036186112,False,,0,,,,,,,,[],,,,
1587807949397069830,1587807949397069830,2022-11-02 10:04:49 EDT,2022-11-02,10:04:49,-400,46627703,cyberintel,Information Warfare Center,,Critical Vulnerability in Microsoft Azure Cosmos DB Opens Up Jupyter Notebooks  https://t.co/rrw3Pbwhny by @ErickaChick #Azure,en,"[{'screen_name': 'erickachick', 'name': 'ericka chickowski', 'id': '227797826'}]",['https://bit.ly/3TYxxdT'],[],0,1,1,['azure'],[],https://twitter.com/cyberintel/status/1587807949397069830,False,,0,,,,,,,,[],,,,
1587807863011176451,1587807863011176451,2022-11-02 10:04:29 EDT,2022-11-02,10:04:29,-400,117142912,sonatype,Sonatype,,A Deep Dive into the OpenSSL Critical Vulnerability  https://t.co/7PcIrFNOlY,en,[],['https://twitter.com/i/broadcasts/1ypKddWmPLqKW'],[],0,2,2,[],[],https://twitter.com/sonatype/status/1587807863011176451,False,,0,,,,,,,,[],,,,
1587794733098831881,1587794733098831881,2022-11-02 09:12:18 EDT,2022-11-02,09:12:18,-400,1552765130651287552,cbcnslive,CBSNS LIVE,,Critical Vulnerability Found and Fixed in Microsoft Azure Cosmos DB  https://t.co/Gl6S81wEFa,en,[],['https://cbcns.live/2022/11/critical-vulnerability-found-and-fixed-in-microsoft-azure-cosmos-db/'],[],0,0,0,[],[],https://twitter.com/CbcnsLive/status/1587794733098831881,False,,0,,,,,,,,[],,,,
1587794231296512000,1587794231296512000,2022-11-02 09:10:19 EDT,2022-11-02,09:10:19,-400,239069744,alevskey,Infosec Alevski 💻🕵️‍♂️,,Critical Vulnerability Found and Fixed in Microsoft Azure Cosmos DB:  https://t.co/anqj1uPZ73 by Dark Reading #infosec #software #technology,en,[],['https://ift.tt/FMwcEiW'],[],0,0,0,"['infosec', 'software', 'technology']",[],https://twitter.com/Alevskey/status/1587794231296512000,False,,0,,,,,,,,[],,,,
1587793911791099906,1587793911791099906,2022-11-02 09:09:03 EDT,2022-11-02,09:09:03,-400,2959291297,security_sleuth,The Security Sleuth,,Critical Vulnerability Found and Fixed in Microsoft Azure Cosmos DB  https://t.co/QrEi3p1haR,en,[],['https://ift.tt/gyAOiYP'],[],0,0,0,[],[],https://twitter.com/Security_Sleuth/status/1587793911791099906,False,,0,,,,,,,,[],,,,
1587793812084121603,1587793812084121603,2022-11-02 09:08:39 EDT,2022-11-02,09:08:39,-400,140461305,th3fix3r,SK,,Critical Vulnerability Found and Fixed in Microsoft Azure Cosmos DB  https://t.co/2LfVp0yhAD #ASEA #ASEAinItaly,en,[],['https://ift.tt/gx8wCSF'],[],0,0,0,"['asea', 'aseainitaly']",[],https://twitter.com/TH3FIX3R/status/1587793812084121603,False,,0,,,,,,,,[],,,,
1587791944268140544,1587791944268140544,2022-11-02 09:01:13 EDT,2022-11-02,09:01:13,-400,1578893198939676672,cyberfeedio,Cyberfeed.io,,Critical Vulnerability Found and Fixed in Microsoft Azure Cosmos DB  https://t.co/9h5bqzbQma #tech #security #infosec #cybersecurity,en,[],['https://cyberfeed.io/article/c800a6da9303a53f9922c379102e02dd'],[],0,0,0,"['tech', 'security', 'infosec', 'cybersecurity']",[],https://twitter.com/cyberfeedio/status/1587791944268140544,False,,0,,,,,,,,[],,,,
1587789893048360960,1587789893048360960,2022-11-02 08:53:04 EDT,2022-11-02,08:53:04,-400,340491651,shah_sheikh,Shah Sheikh,,"OpenSSL Recent Vulnerability, What Experts Say?: The OpenSSL issued a critical vulnerability patch today. To put this into context, the last time OpenSSL issued a critical vulnerability patch was in 2016, and this is just the second patch to be assigned…  https://t.co/Tc2xcm6ByZ  https://t.co/peRlUOeRzx",en,[],['https://informationsecuritybuzz.com/expert-comments/openssl-recent-vulnerability-what-experts-say/?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/Fgj2fgEacAAyM_W.jpg'],0,1,0,[],[],https://twitter.com/shah_sheikh/status/1587789893048360960,False,,1,https://pbs.twimg.com/media/Fgj2fgEacAAyM_W.jpg,,,,,,,[],,,,
1587693505983512579,1587693505983512579,2022-11-02 02:30:04 EDT,2022-11-02,02:30:04,-400,373452675,digitfyi,DIGIT,,"The OpenSSL project has released a critical vulnerability patch, marking the second patch of this kind in the project’s history.   To read more, click here 👉 https://t.co/fUoRzrV1BA   #Tech | #News | #OpenSSL",en,[],['https://go.digit.fyi/3SU5A5x'],[],1,0,0,"['tech', 'news', 'openssl']",[],https://twitter.com/digitfyi/status/1587693505983512579,False,,0,,,,,,,,[],,,,
1587676661482491904,1587676661482491904,2022-11-02 01:23:08 EDT,2022-11-02,01:23:08,-400,56326552,netsecu,The latest Security News,, https://t.co/QyqKGDRyLA OpenSSL 3 Critical Vulnerability | What Do Organizations Need To Do Now? #cybersecurity,en,[],['https://www.sentinelone.com/blog/openssl-3-critical-vulnerability-what-do-organizations-need-to-do-now/'],[],0,0,1,['cybersecurity'],[],https://twitter.com/netsecu/status/1587676661482491904,False,,0,,,,,,,,[],,,,
1587676363892432897,1587676363892432897,2022-11-02 01:21:57 EDT,2022-11-02,01:21:57,-400,1572120281124335616,evolvecloudau,Evolve Cloud // Protect your tomorrow,,"A new critical zero day vulnerability has been discovered in ""Open SSL3.x"". OpenSSL is a widely used cryptographic and secure communication software library. It's components are made available to all systems. Most common in modern firewalls. Read more 👉🏻  https://t.co/obQEKSTlnI  https://t.co/qypNLH2uxq",en,[],['https://bit.ly/3FKhHyW'],['https://pbs.twimg.com/media/FgiPPNmX0AEFlRF.jpg'],0,0,0,[],[],https://twitter.com/evolvecloudau/status/1587676363892432897,False,,1,https://pbs.twimg.com/media/FgiPPNmX0AEFlRF.jpg,,,,,,,[],,,,
